order_id,order_date,customer_id,region,customer_type,product_id,product_name,category,quantity,unit_price,discount_pct,revenue,cost,profit
O001652,2024-10-11,C0304,South,Online,P0007,Blender,Home & Kitchen,5,121.55,0.0,607.75,443.8,163.95
O001653,2024-10-11,C0397,North,Wholesale,P0005,Laptop Stand,Electronics,5,108.18,0.05,513.86,324.55,189.31
O001654,2024-10-11,C0247,North,Wholesale,P0018,Notebook Set,Office Supplies,3,171.61,0.0,514.83,256.71,258.12
O001655,2024-10-11,C0361,West,Retail,P0019,Desk Organizer,Office Supplies,5,260.68,0.1,1173.06,854.75,318.31
O001656,2024-10-11,C0330,South,Retail,P0006,Air Fryer,Home & Kitchen,3,298.69,0.15,761.66,456.0,305.66
O001657,2024-10-11,C0176,South,Online,P0004,Power Bank,Electronics,3,156.84,0.05,446.99,342.72,104.27
O001658,2024-10-12,C0015,West,Wholesale,P0010,Coffee Maker,Home & Kitchen,3,276.64,0.2,663.94,616.26,47.68
O001659,2024-10-12,C0201,North,Wholesale,P0018,Notebook Set,Office Supplies,4,171.61,0.0,686.44,342.28,344.16
O001660,2024-10-12,C0033,East,Online,P0010,Coffee Maker,Home & Kitchen,6,276.64,0.0,1659.84,1232.52,427.32
O001661,2024-10-12,C0364,West,Retail,P0008,Cookware Set,Home & Kitchen,4,144.8,0.1,521.28,276.36,244.92
O001662,2024-10-12,C0240,South,Retail,P0003,Bluetooth Speaker,Electronics,5,365.93,0.05,1738.17,1076.65,661.52
O001663,2024-10-12,C0363,West,Wholesale,P0013,Backpack,Apparel,6,282.71,0.0,1696.26,1204.44,491.82
O001664,2024-10-12,C0046,North,Online,P0001,Wireless Earbuds,Electronics,5,46.85,0.05,222.54,120.9,101.64
O001665,2024-10-12,C0109,East,Online,P0001,Wireless Earbuds,Electronics,3,46.85,0.15,119.47,72.54,46.93
O001666,2024-10-12,C0065,North,Retail,P0008,Cookware Set,Home & Kitchen,3,144.8,0.0,434.4,207.27,227.13
O001667,2024-10-13,C0177,South,Online,P0001,Wireless Earbuds,Electronics,3,46.85,0.0,140.55,72.54,68.01
O001668,2024-10-13,C0053,West,Retail,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.15,290.09,205.72,84.37
O001669,2024-10-13,C0277,North,Retail,P0006,Air Fryer,Home & Kitchen,2,298.69,0.0,597.38,304.0,293.38
O001670,2024-10-13,C0149,North,Online,P0001,Wireless Earbuds,Electronics,3,46.85,0.0,140.55,72.54,68.01
O001671,2024-10-13,C0155,East,Retail,P0014,Sunglasses,Apparel,5,226.65,0.05,1076.59,594.8,481.79
O001672,2024-10-13,C0027,North,Online,P0011,Running Shoes,Apparel,2,291.03,0.05,552.96,270.64,282.32
O001673,2024-10-13,C0310,South,Wholesale,P0011,Running Shoes,Apparel,7,291.03,0.05,1935.35,947.24,988.11
O001674,2024-10-13,C0387,East,Retail,P0006,Air Fryer,Home & Kitchen,6,298.69,0.0,1792.14,912.0,880.14
O001675,2024-10-13,C0272,West,Retail,P0003,Bluetooth Speaker,Electronics,1,365.93,0.0,365.93,215.33,150.6
O001676,2024-10-13,C0333,South,Online,P0004,Power Bank,Electronics,3,156.84,0.0,470.52,342.72,127.8
O001677,2024-10-13,C0344,South,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.0,346.64,212.96,133.68
O001678,2024-10-13,C0278,East,Online,P0002,Smart Watch,Electronics,3,189.4,0.05,539.79,302.82,236.97
O001679,2024-10-13,C0316,West,Retail,P0010,Coffee Maker,Home & Kitchen,1,276.64,0.1,248.98,205.42,43.56
O001680,2024-10-14,C0382,South,Wholesale,P0011,Running Shoes,Apparel,7,291.03,0.0,2037.21,947.24,1089.97
O001681,2024-10-14,C0191,East,Online,P0015,Wallet,Apparel,4,245.76,0.05,933.89,599.32,334.57
O001682,2024-10-14,C0158,East,Retail,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.15,73.66,53.24,20.42
O001683,2024-10-14,C0270,East,Online,P0020,Monitor Arm,Office Supplies,3,193.94,0.0,581.82,388.2,193.62
O001684,2024-10-14,C0046,North,Online,P0007,Blender,Home & Kitchen,2,121.55,0.1,218.79,177.52,41.27
O001685,2024-10-14,C0323,West,Online,P0014,Sunglasses,Apparel,5,226.65,0.05,1076.59,594.8,481.79
O001686,2024-10-14,C0295,South,Online,P0011,Running Shoes,Apparel,7,291.03,0.1,1833.49,947.24,886.25
O001687,2024-10-14,C0108,North,Online,P0018,Notebook Set,Office Supplies,7,171.61,0.1,1081.14,598.99,482.15
O001688,2024-10-14,C0192,West,Online,P0020,Monitor Arm,Office Supplies,1,193.94,0.1,174.55,129.4,45.15
O001689,2024-10-14,C0153,North,Online,P0015,Wallet,Apparel,1,245.76,0.05,233.47,149.83,83.64
O001690,2024-10-14,C0149,North,Online,P0017,Standing Desk,Office Supplies,5,143.29,0.2,573.16,434.75,138.41
O001691,2024-10-14,C0288,West,Online,P0013,Backpack,Apparel,2,282.71,0.0,565.42,401.48,163.94
O001692,2024-10-14,C0357,North,Retail,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.1,389.97,266.2,123.77
O001693,2024-10-14,C0060,West,Retail,P0015,Wallet,Apparel,7,245.76,0.0,1720.32,1048.81,671.51
O001694,2024-10-15,C0262,North,Retail,P0020,Monitor Arm,Office Supplies,6,193.94,0.1,1047.28,776.4,270.88
O001695,2024-10-15,C0006,South,Retail,P0015,Wallet,Apparel,7,245.76,0.05,1634.3,1048.81,585.49
O001696,2024-10-15,C0075,West,Online,P0003,Bluetooth Speaker,Electronics,3,365.93,0.0,1097.79,645.99,451.8
O001697,2024-10-15,C0366,East,Online,P0012,Denim Jacket,Apparel,4,97.06,0.05,368.83,227.28,141.55
O001698,2024-10-15,C0369,South,Retail,P0015,Wallet,Apparel,2,245.76,0.15,417.79,299.66,118.13
O001699,2024-10-15,C0119,South,Online,P0011,Running Shoes,Apparel,4,291.03,0.0,1164.12,541.28,622.84
O001700,2024-10-15,C0135,West,Wholesale,P0006,Air Fryer,Home & Kitchen,3,298.69,0.0,896.07,456.0,440.07
O001701,2024-10-15,C0378,East,Online,P0008,Cookware Set,Home & Kitchen,6,144.8,0.1,781.92,414.54,367.38
O001702,2024-10-15,C0202,North,Wholesale,P0004,Power Bank,Electronics,5,156.84,0.0,784.2,571.2,213.0
O001703,2024-10-15,C0063,West,Online,P0018,Notebook Set,Office Supplies,7,171.61,0.0,1201.27,598.99,602.28
O001704,2024-10-16,C0257,South,Retail,P0018,Notebook Set,Office Supplies,3,171.61,0.0,514.83,256.71,258.12
O001705,2024-10-16,C0255,West,Retail,P0009,Vacuum Cleaner,Home & Kitchen,2,86.66,0.0,173.32,106.48,66.84
O001706,2024-10-16,C0141,North,Online,P0002,Smart Watch,Electronics,6,189.4,0.0,1136.4,605.64,530.76
O001707,2024-10-16,C0048,South,Online,P0006,Air Fryer,Home & Kitchen,7,298.69,0.0,2090.83,1064.0,1026.83
O001708,2024-10-16,C0374,West,Retail,P0001,Wireless Earbuds,Electronics,2,46.85,0.05,89.02,48.36,40.66
O001709,2024-10-16,C0120,North,Online,P0004,Power Bank,Electronics,7,156.84,0.0,1097.88,799.68,298.2
O001710,2024-10-16,C0334,South,Retail,P0014,Sunglasses,Apparel,4,226.65,0.0,906.6,475.84,430.76
O001711,2024-10-16,C0393,North,Retail,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.0,346.64,212.96,133.68
O001712,2024-10-16,C0196,South,Online,P0014,Sunglasses,Apparel,1,226.65,0.05,215.32,118.96,96.36
O001713,2024-10-16,C0083,East,Retail,P0017,Standing Desk,Office Supplies,4,143.29,0.05,544.5,347.8,196.7
O001714,2024-10-16,C0168,South,Retail,P0004,Power Bank,Electronics,7,156.84,0.0,1097.88,799.68,298.2
O001715,2024-10-17,C0190,East,Retail,P0010,Coffee Maker,Home & Kitchen,3,276.64,0.1,746.93,616.26,130.67
O001716,2024-10-17,C0007,East,Wholesale,P0002,Smart Watch,Electronics,3,189.4,0.1,511.38,302.82,208.56
O001717,2024-10-17,C0354,North,Retail,P0003,Bluetooth Speaker,Electronics,4,365.93,0.15,1244.16,861.32,382.84
O001718,2024-10-17,C0126,North,Retail,P0004,Power Bank,Electronics,3,156.84,0.05,446.99,342.72,104.27
O001719,2024-10-17,C0182,South,Retail,P0017,Standing Desk,Office Supplies,5,143.29,0.2,573.16,434.75,138.41
O001720,2024-10-17,C0353,West,Wholesale,P0014,Sunglasses,Apparel,3,226.65,0.05,645.95,356.88,289.07
O001721,2024-10-17,C0207,South,Retail,P0008,Cookware Set,Home & Kitchen,5,144.8,0.2,579.2,345.45,233.75
O001722,2024-10-18,C0020,South,Retail,P0014,Sunglasses,Apparel,3,226.65,0.05,645.95,356.88,289.07
O001723,2024-10-18,C0107,East,Retail,P0020,Monitor Arm,Office Supplies,1,193.94,0.0,193.94,129.4,64.54
O001724,2024-10-18,C0389,West,Online,P0016,Ergonomic Chair,Office Supplies,3,85.32,0.1,230.36,154.29,76.07
O001725,2024-10-18,C0008,South,Retail,P0015,Wallet,Apparel,1,245.76,0.0,245.76,149.83,95.93
O001726,2024-10-18,C0106,West,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.05,952.88,608.65,344.23
O001727,2024-10-18,C0215,North,Retail,P0020,Monitor Arm,Office Supplies,2,193.94,0.05,368.49,258.8,109.69
O001728,2024-10-18,C0233,North,Online,P0012,Denim Jacket,Apparel,5,97.06,0.1,436.77,284.1,152.67
O001729,2024-10-18,C0201,North,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,6,86.66,0.05,493.96,319.44,174.52
O001730,2024-10-19,C0276,South,Wholesale,P0017,Standing Desk,Office Supplies,6,143.29,0.0,859.74,521.7,338.04
O001731,2024-10-19,C0293,East,Retail,P0010,Coffee Maker,Home & Kitchen,5,276.64,0.0,1383.2,1027.1,356.1
O001732,2024-10-19,C0253,North,Online,P0002,Smart Watch,Electronics,7,189.4,0.1,1193.22,706.58,486.64
O001733,2024-10-19,C0234,North,Retail,P0015,Wallet,Apparel,3,245.76,0.0,737.28,449.49,287.79
O001734,2024-10-19,C0152,East,Online,P0008,Cookware Set,Home & Kitchen,4,144.8,0.0,579.2,276.36,302.84
O001735,2024-10-19,C0092,East,Retail,P0020,Monitor Arm,Office Supplies,7,193.94,0.05,1289.7,905.8,383.9
O001736,2024-10-19,C0296,North,Wholesale,P0019,Desk Organizer,Office Supplies,5,260.68,0.05,1238.23,854.75,383.48
O001737,2024-10-19,C0250,South,Online,P0014,Sunglasses,Apparel,6,226.65,0.0,1359.9,713.76,646.14
O001738,2024-10-20,C0344,South,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.05,329.31,212.96,116.35
O001739,2024-10-20,C0152,East,Online,P0018,Notebook Set,Office Supplies,3,171.61,0.0,514.83,256.71,258.12
O001740,2024-10-20,C0047,West,Retail,P0002,Smart Watch,Electronics,7,189.4,0.05,1259.51,706.58,552.93
O001741,2024-10-20,C0155,East,Retail,P0013,Backpack,Apparel,5,282.71,0.0,1413.55,1003.7,409.85
O001742,2024-10-20,C0368,North,Wholesale,P0005,Laptop Stand,Electronics,2,108.18,0.1,194.72,129.82,64.9
O001743,2024-10-20,C0314,East,Retail,P0003,Bluetooth Speaker,Electronics,6,365.93,0.0,2195.58,1291.98,903.6
O001744,2024-10-20,C0358,East,Online,P0012,Denim Jacket,Apparel,5,97.06,0.05,461.04,284.1,176.94
O001745,2024-10-20,C0205,South,Wholesale,P0008,Cookware Set,Home & Kitchen,3,144.8,0.0,434.4,207.27,227.13
O001746,2024-10-20,C0075,West,Online,P0002,Smart Watch,Electronics,1,189.4,0.1,170.46,100.94,69.52
O001747,2024-10-20,C0024,South,Online,P0006,Air Fryer,Home & Kitchen,6,298.69,0.05,1702.53,912.0,790.53
O001748,2024-10-20,C0060,West,Retail,P0012,Denim Jacket,Apparel,2,97.06,0.0,194.12,113.64,80.48
O001749,2024-10-21,C0330,South,Retail,P0002,Smart Watch,Electronics,4,189.4,0.0,757.6,403.76,353.84
O001750,2024-10-21,C0095,East,Online,P0013,Backpack,Apparel,5,282.71,0.1,1272.2,1003.7,268.5
O001751,2024-10-21,C0212,West,Online,P0013,Backpack,Apparel,6,282.71,0.1,1526.63,1204.44,322.19
O001752,2024-10-21,C0101,West,Retail,P0018,Notebook Set,Office Supplies,6,171.61,0.05,978.18,513.42,464.76
O001753,2024-10-21,C0232,South,Online,P0011,Running Shoes,Apparel,1,291.03,0.0,291.03,135.32,155.71
O001754,2024-10-21,C0264,South,Retail,P0007,Blender,Home & Kitchen,1,121.55,0.1,109.4,88.76,20.64
O001755,2024-10-21,C0136,South,Online,P0013,Backpack,Apparel,3,282.71,0.05,805.72,602.22,203.5
O001756,2024-10-22,C0069,South,Retail,P0003,Bluetooth Speaker,Electronics,6,365.93,0.1,1976.02,1291.98,684.04
O001757,2024-10-22,C0139,South,Wholesale,P0015,Wallet,Apparel,2,245.76,0.05,466.94,299.66,167.28
O001758,2024-10-22,C0279,North,Retail,P0017,Standing Desk,Office Supplies,3,143.29,0.0,429.87,260.85,169.02
O001759,2024-10-22,C0207,South,Retail,P0004,Power Bank,Electronics,6,156.84,0.15,799.88,685.44,114.44
O001760,2024-10-22,C0379,West,Online,P0017,Standing Desk,Office Supplies,5,143.29,0.0,716.45,434.75,281.7
O001761,2024-10-22,C0243,West,Wholesale,P0003,Bluetooth Speaker,Electronics,7,365.93,0.0,2561.51,1507.31,1054.2
O001762,2024-10-22,C0345,East,Retail,P0007,Blender,Home & Kitchen,5,121.55,0.0,607.75,443.8,163.95
O001763,2024-10-22,C0313,North,Retail,P0009,Vacuum Cleaner,Home & Kitchen,3,86.66,0.1,233.98,159.72,74.26
O001764,2024-10-23,C0077,North,Wholesale,P0018,Notebook Set,Office Supplies,5,171.61,0.05,815.15,427.85,387.3
O001765,2024-10-23,C0180,South,Online,P0001,Wireless Earbuds,Electronics,3,46.85,0.1,126.5,72.54,53.96
O001766,2024-10-23,C0317,South,Retail,P0018,Notebook Set,Office Supplies,1,171.61,0.05,163.03,85.57,77.46
O001767,2024-10-23,C0052,North,Retail,P0014,Sunglasses,Apparel,4,226.65,0.1,815.94,475.84,340.1
O001768,2024-10-23,C0200,North,Retail,P0013,Backpack,Apparel,5,282.71,0.1,1272.2,1003.7,268.5
O001769,2024-10-23,C0181,West,Wholesale,P0007,Blender,Home & Kitchen,3,121.55,0.0,364.65,266.28,98.37
O001770,2024-10-23,C0353,West,Wholesale,P0013,Backpack,Apparel,7,282.71,0.0,1978.97,1405.18,573.79
O001771,2024-10-23,C0067,West,Retail,P0011,Running Shoes,Apparel,2,291.03,0.0,582.06,270.64,311.42
O001772,2024-10-23,C0076,North,Retail,P0003,Bluetooth Speaker,Electronics,4,365.93,0.2,1170.98,861.32,309.66
O001773,2024-10-23,C0174,West,Retail,P0015,Wallet,Apparel,1,245.76,0.05,233.47,149.83,83.64
O001774,2024-10-24,C0346,South,Online,P0018,Notebook Set,Office Supplies,2,171.61,0.0,343.22,171.14,172.08
O001775,2024-10-24,C0023,West,Wholesale,P0018,Notebook Set,Office Supplies,1,171.61,0.0,171.61,85.57,86.04
O001776,2024-10-24,C0113,South,Retail,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.1,311.98,212.96,99.02
O001777,2024-10-24,C0394,West,Retail,P0002,Smart Watch,Electronics,3,189.4,0.05,539.79,302.82,236.97
O001778,2024-10-24,C0037,East,Wholesale,P0001,Wireless Earbuds,Electronics,1,46.85,0.05,44.51,24.18,20.33
O001779,2024-10-24,C0085,East,Retail,P0020,Monitor Arm,Office Supplies,7,193.94,0.0,1357.58,905.8,451.78
O001780,2024-10-24,C0177,South,Online,P0001,Wireless Earbuds,Electronics,4,46.85,0.0,187.4,96.72,90.68
O001781,2024-10-24,C0325,West,Wholesale,P0014,Sunglasses,Apparel,6,226.65,0.1,1223.91,713.76,510.15
O001782,2024-10-24,C0016,West,Retail,P0019,Desk Organizer,Office Supplies,5,260.68,0.15,1107.89,854.75,253.14
O001783,2024-10-24,C0318,South,Retail,P0013,Backpack,Apparel,1,282.71,0.2,226.17,200.74,25.43
O001784,2024-10-25,C0216,North,Retail,P0002,Smart Watch,Electronics,1,189.4,0.05,179.93,100.94,78.99
O001785,2024-10-25,C0339,West,Retail,P0014,Sunglasses,Apparel,7,226.65,0.0,1586.55,832.72,753.83
O001786,2024-10-25,C0226,East,Wholesale,P0005,Laptop Stand,Electronics,1,108.18,0.1,97.36,64.91,32.45
O001787,2024-10-25,C0175,West,Wholesale,P0002,Smart Watch,Electronics,1,189.4,0.05,179.93,100.94,78.99
O001788,2024-10-25,C0126,North,Retail,P0017,Standing Desk,Office Supplies,5,143.29,0.05,680.63,434.75,245.88
O001789,2024-10-25,C0027,North,Online,P0002,Smart Watch,Electronics,1,189.4,0.15,160.99,100.94,60.05
O001790,2024-10-25,C0386,North,Online,P0017,Standing Desk,Office Supplies,5,143.29,0.1,644.8,434.75,210.05
O001791,2024-10-25,C0328,West,Online,P0008,Cookware Set,Home & Kitchen,5,144.8,0.0,724.0,345.45,378.55
O001792,2024-10-25,C0174,West,Retail,P0007,Blender,Home & Kitchen,7,121.55,0.15,723.22,621.32,101.9
O001793,2024-10-25,C0323,West,Online,P0020,Monitor Arm,Office Supplies,4,193.94,0.1,698.18,517.6,180.58
O001794,2024-10-25,C0090,West,Retail,P0012,Denim Jacket,Apparel,2,97.06,0.05,184.41,113.64,70.77
O001795,2024-10-25,C0327,South,Online,P0003,Bluetooth Speaker,Electronics,1,365.93,0.0,365.93,215.33,150.6
O001796,2024-10-25,C0373,West,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,4,86.66,0.15,294.64,212.96,81.68
O001797,2024-10-25,C0080,East,Wholesale,P0006,Air Fryer,Home & Kitchen,2,298.69,0.0,597.38,304.0,293.38
O001798,2024-10-25,C0039,North,Retail,P0002,Smart Watch,Electronics,1,189.4,0.0,189.4,100.94,88.46
O001799,2024-10-26,C0256,North,Retail,P0003,Bluetooth Speaker,Electronics,2,365.93,0.0,731.86,430.66,301.2
O001800,2024-10-26,C0300,South,Retail,P0002,Smart Watch,Electronics,6,189.4,0.1,1022.76,605.64,417.12
O001801,2024-10-26,C0104,South,Online,P0018,Notebook Set,Office Supplies,7,171.61,0.05,1141.21,598.99,542.22
O001802,2024-10-26,C0339,West,Retail,P0012,Denim Jacket,Apparel,3,97.06,0.1,262.06,170.46,91.6
O001803,2024-10-26,C0391,South,Online,P0011,Running Shoes,Apparel,5,291.03,0.0,1455.15,676.6,778.55
O001804,2024-10-26,C0384,West,Online,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.05,324.22,205.72,118.5
O001805,2024-10-26,C0076,North,Retail,P0016,Ergonomic Chair,Office Supplies,5,85.32,0.0,426.6,257.15,169.45
O001806,2024-10-26,C0245,West,Wholesale,P0015,Wallet,Apparel,5,245.76,0.0,1228.8,749.15,479.65
O001807,2024-10-26,C0207,South,Retail,P0008,Cookware Set,Home & Kitchen,7,144.8,0.05,962.92,483.63,479.29
O001808,2024-10-27,C0327,South,Online,P0015,Wallet,Apparel,3,245.76,0.0,737.28,449.49,287.79
O001809,2024-10-27,C0305,East,Retail,P0012,Denim Jacket,Apparel,2,97.06,0.05,184.41,113.64,70.77
O001810,2024-10-27,C0260,North,Retail,P0001,Wireless Earbuds,Electronics,1,46.85,0.0,46.85,24.18,22.67
O001811,2024-10-27,C0397,North,Wholesale,P0019,Desk Organizer,Office Supplies,6,260.68,0.05,1485.88,1025.7,460.18
O001812,2024-10-27,C0176,South,Online,P0002,Smart Watch,Electronics,3,189.4,0.1,511.38,302.82,208.56
O001813,2024-10-27,C0283,West,Retail,P0015,Wallet,Apparel,1,245.76,0.15,208.9,149.83,59.07
O001814,2024-10-27,C0262,North,Retail,P0002,Smart Watch,Electronics,6,189.4,0.0,1136.4,605.64,530.76
O001815,2024-10-27,C0280,North,Retail,P0005,Laptop Stand,Electronics,4,108.18,0.0,432.72,259.64,173.08
O001816,2024-10-27,C0366,East,Online,P0019,Desk Organizer,Office Supplies,3,260.68,0.0,782.04,512.85,269.19
O001817,2024-10-27,C0013,East,Retail,P0018,Notebook Set,Office Supplies,5,171.61,0.05,815.15,427.85,387.3
O001818,2024-10-27,C0361,West,Retail,P0015,Wallet,Apparel,2,245.76,0.2,393.22,299.66,93.56
O001819,2024-10-27,C0026,West,Online,P0010,Coffee Maker,Home & Kitchen,4,276.64,0.05,1051.23,821.68,229.55
O001820,2024-10-27,C0105,East,Wholesale,P0019,Desk Organizer,Office Supplies,1,260.68,0.15,221.58,170.95,50.63
O001821,2024-10-28,C0071,East,Retail,P0013,Backpack,Apparel,3,282.71,0.0,848.13,602.22,245.91
O001822,2024-10-28,C0366,East,Online,P0016,Ergonomic Chair,Office Supplies,5,85.32,0.0,426.6,257.15,169.45
O001823,2024-10-28,C0130,North,Online,P0007,Blender,Home & Kitchen,4,121.55,0.0,486.2,355.04,131.16
O001824,2024-10-28,C0309,West,Retail,P0014,Sunglasses,Apparel,7,226.65,0.05,1507.22,832.72,674.5
O001825,2024-10-28,C0332,North,Wholesale,P0014,Sunglasses,Apparel,1,226.65,0.0,226.65,118.96,107.69
O001826,2024-10-28,C0323,West,Online,P0015,Wallet,Apparel,1,245.76,0.05,233.47,149.83,83.64
O001827,2024-10-29,C0148,North,Online,P0014,Sunglasses,Apparel,1,226.65,0.0,226.65,118.96,107.69
O001828,2024-10-29,C0236,North,Retail,P0009,Vacuum Cleaner,Home & Kitchen,2,86.66,0.0,173.32,106.48,66.84
O001829,2024-10-29,C0377,South,Retail,P0012,Denim Jacket,Apparel,2,97.06,0.1,174.71,113.64,61.07
O001830,2024-10-29,C0233,North,Online,P0017,Standing Desk,Office Supplies,2,143.29,0.0,286.58,173.9,112.68
O001831,2024-10-29,C0022,South,Online,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.0,341.28,205.72,135.56
O001832,2024-10-29,C0330,South,Retail,P0001,Wireless Earbuds,Electronics,3,46.85,0.0,140.55,72.54,68.01
O001833,2024-10-29,C0017,South,Wholesale,P0015,Wallet,Apparel,1,245.76,0.1,221.18,149.83,71.35
O001834,2024-10-30,C0182,South,Retail,P0014,Sunglasses,Apparel,3,226.65,0.05,645.95,356.88,289.07
O001835,2024-10-30,C0172,South,Online,P0011,Running Shoes,Apparel,7,291.03,0.05,1935.35,947.24,988.11
O001836,2024-10-30,C0287,North,Wholesale,P0016,Ergonomic Chair,Office Supplies,6,85.32,0.0,511.92,308.58,203.34
O001837,2024-10-30,C0081,West,Retail,P0001,Wireless Earbuds,Electronics,1,46.85,0.1,42.16,24.18,17.98
O001838,2024-10-30,C0252,West,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.1,902.73,608.65,294.08
O001839,2024-10-30,C0095,East,Online,P0003,Bluetooth Speaker,Electronics,3,365.93,0.05,1042.9,645.99,396.91
O001840,2024-10-30,C0266,South,Retail,P0003,Bluetooth Speaker,Electronics,3,365.93,0.05,1042.9,645.99,396.91
O001841,2024-10-30,C0272,West,Retail,P0007,Blender,Home & Kitchen,7,121.55,0.1,765.76,621.32,144.44
O001842,2024-10-31,C0330,South,Retail,P0012,Denim Jacket,Apparel,2,97.06,0.15,165.0,113.64,51.36
O001843,2024-10-31,C0122,East,Retail,P0015,Wallet,Apparel,4,245.76,0.15,835.58,599.32,236.26
O001844,2024-10-31,C0115,West,Wholesale,P0008,Cookware Set,Home & Kitchen,1,144.8,0.0,144.8,69.09,75.71
O001845,2024-10-31,C0280,North,Retail,P0011,Running Shoes,Apparel,7,291.03,0.2,1629.77,947.24,682.53
O001846,2024-10-31,C0397,North,Wholesale,P0016,Ergonomic Chair,Office Supplies,5,85.32,0.0,426.6,257.15,169.45
O001847,2024-10-31,C0147,North,Online,P0020,Monitor Arm,Office Supplies,6,193.94,0.05,1105.46,776.4,329.06
O001848,2024-10-31,C0170,North,Wholesale,P0011,Running Shoes,Apparel,1,291.03,0.15,247.38,135.32,112.06
O001849,2024-10-31,C0395,West,Wholesale,P0001,Wireless Earbuds,Electronics,1,46.85,0.15,39.82,24.18,15.64
O001850,2024-10-31,C0375,East,Retail,P0008,Cookware Set,Home & Kitchen,6,144.8,0.0,868.8,414.54,454.26
O001851,2024-10-31,C0209,South,Online,P0003,Bluetooth Speaker,Electronics,1,365.93,0.15,311.04,215.33,95.71
O001852,2024-11-01,C0336,South,Wholesale,P0016,Ergonomic Chair,Office Supplies,3,85.32,0.0,255.96,154.29,101.67
O001853,2024-11-01,C0123,West,Retail,P0005,Laptop Stand,Electronics,2,108.18,0.0,216.36,129.82,86.54
O001854,2024-11-01,C0362,East,Online,P0016,Ergonomic Chair,Office Supplies,1,85.32,0.05,81.05,51.43,29.62
O001855,2024-11-01,C0235,South,Wholesale,P0017,Standing Desk,Office Supplies,2,143.29,0.1,257.92,173.9,84.02
O001856,2024-11-01,C0157,East,Online,P0007,Blender,Home & Kitchen,7,121.55,0.0,850.85,621.32,229.53
O001857,2024-11-01,C0208,West,Online,P0003,Bluetooth Speaker,Electronics,5,365.93,0.1,1646.69,1076.65,570.04
O001858,2024-11-01,C0124,East,Wholesale,P0019,Desk Organizer,Office Supplies,5,260.68,0.0,1303.4,854.75,448.65
O001859,2024-11-01,C0333,South,Online,P0010,Coffee Maker,Home & Kitchen,3,276.64,0.0,829.92,616.26,213.66
O001860,2024-11-01,C0217,West,Online,P0005,Laptop Stand,Electronics,3,108.18,0.05,308.31,194.73,113.58
O001861,2024-11-02,C0187,West,Online,P0002,Smart Watch,Electronics,5,189.4,0.0,947.0,504.7,442.3
